Date,Open,High,Low,Close,Volume
4/04/2016 16:00,59.44,59.57,58.96,59.2,12305027
4/05/2016 16:00,58.59,58.83,58.21,58.36,12886155
4/06/2016 16:00,58.18,58.88,57.95,58.81,12163828
4/07/2016 16:00,58.26,58.43,57.07,57.32,19226174
4/08/2016 16:00,57.71,58.58,57.69,57.74,13547183
4/11/2016 16:00,57.91,58.88,57.91,58.2,17627346
4/12/2016 16:00,58.34,59.39,58.2,59.28,17770714
4/13/2016 16:00:00,60.48,62.16,60.38,61.79,37514434
4/14/2016 16:00:00,61.69,62.91,61.61,62.59,24247637
4/15/2016 16:00:00,62.88,62.9,61.45,61.87,19290557
4/18/2016 16:00:00,61.64,62.58,61.53,62.27,13813072
4/19/2016 16:00:00,62.55,63.48,62.55,63.32,19255172
4/20/2016 16:00:00,63.48,64.31,63.15,64.24,14591778
4/21/2016 16:00:00,64.26,64.66,63.34,63.6,15395726
4/22/2016 16:00:00,63.64,64.38,63.64,63.97,12444665
4/25/2016 16:00:00,63.6,63.95,63.15,63.6,10687090
4/26/2016 16:00:00,63.81,64.07,63.33,63.93,12047759
4/27/2016 16:00:00,63.86,64.64,63.6,64.11,15283575
4/28/2016 16:00:00,63.64,64.42,63.35,63.6,12852410
4/29/2016 16:00:00,63.09,63.61,62.7,63.2,16375808
5/02/2016 16:00,63.69,64,63.14,63.79,10245657
5/03/2016 16:00,62.9,62.91,61.8,62.56,19118838
5/04/2016 16:00,62.9,62.91,61.8,62.56,19118838
5/05/2016 16:00,61.6,62,61.06,61.24,14033862
5/06/2016 16:00,60.7,61.68,60.59,61.6,11057127
5/09/2016 16:00,61.37,61.89,61.05,61.21,11197116
5/10/2016 16:00,61.55,62.26,61.35,62.04,11895851
5/11/2016 16:00,61.97,62.6,61.81,61.81,11253847
5/12/2016 16:00,62.27,62.56,61.37,61.77,11071679
5/13/2016 16:00:00,61.7,62.4,61.02,61.2,15122275
5/16/2016 16:00:00,61.21,61.99,61,61.66,10951344
5/17/2016 16:00:00,61.43,62.16,61.15,61.66,12180930
5/18/2016 16:00:00,61.7,64.17,61.69,64.04,24051914
5/19/2016 16:00:00,63.53,64.22,62.9,63.39,16075459
5/20/2016 16:00:00,63.86,64.19,63.37,63.51,11862030
5/23/2016 16:00:00,63.45,63.87,63.16,63.46,9347140
5/24/2016 16:00:00,63.94,64.77,63.81,64.54,13839170
5/25/2016 16:00:00,64.94,66.2,64.92,65.52,18935995
5/26/2016 16:00:00,65.57,65.58,64.91,65.03,9425916
5/27/2016 16:00:00,65.21,65.46,65.05,65.43,10115814
5/31/2016 16:00:00,65.73,65.82,64.96,65.27,15139307
6/01/2016 16:00,64.76,65.92,64.26,65.69,14030758
6/02/2016 16:00,65.52,65.81,65.16,65.81,10637500
6/03/2016 16:00,64.25,64.86,63.55,64.64,20261491
6/06/2016 16:00,64.64,65.76,64.6,65.28,13184853
6/07/2016 16:00,65.45,65.74,65.04,65.06,9924096
6/08/2016 16:00,64.93,65.48,64.92,65.25,9427303
6/09/2016 16:00,64.79,64.9,64.27,64.75,10817761
6/10/2016 16:00,63.93,64.07,63.58,63.84,16677558
6/13/2016 16:00:00,63.48,64.34,63.26,63.27,14382721
6/14/2016 16:00:00,62.68,63.47,61.68,62.08,19509222
6/15/2016 16:00:00,62.41,62.98,61.91,61.97,16981465
6/16/2016 16:00:00,61.45,62.3,60.9,62.22,16791028
6/17/2016 16:00:00,62.3,62.71,61.93,62.28,15751497
6/20/2016 16:00:00,63.45,63.85,62.34,62.37,12212239
6/21/2016 16:00:00,62.73,63,62.14,62.95,11610996
6/22/2016 16:00:00,62.95,63.71,62.68,62.71,12643142
6/23/2016 16:00:00,63.7,64.15,63.53,64.05,16577583
